"ruleId","ruleType","fieldId","description","noticeSubtype","condition","expression","target","severity","cvsStage"
"BR-BT-05421-0135","mandatory","BT-5421-LotsGroup","The BT-5421 Award Criterion Number Weight is mandatory at LotsGroup level for a notice of type Design contest notice – sectoral directive, design.","24","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0136","mandatory","BT-5421-LotsGroup","The BT-5421 Award Criterion Number Weight is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0137","mandatory","BT-5421-LotsGroup","The BT-5421 Award Criterion Number Weight is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0138","mandatory","BT-5421-LotsGroup","The BT-5421 Award Criterion Number Weight is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0139","mandatory","BT-5421-LotsGroup","The BT-5421 Award Criterion Number Weight is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0140","mandatory","BT-5421-LotsGroup","The BT-5421 Award Criterion Number Weight is mandatory at LotsGroup level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0141","mandatory","BT-5421-LotsGroup","The BT-5421 Award Criterion Number Weight is mandatory at LotsGroup level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0142","mandatory","BT-5421-LotsGroup","The BT-5421 Award Criterion Number Weight is mandatory at LotsGroup level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0143","mandatory","BT-5421-LotsGroup","The BT-5421 Award Criterion Number Weight is mandatory at LotsGroup level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0146","mandatory","BT-5421-LotsGroup","The BT-5421 Award Criterion Number Weight is mandatory at LotsGroup level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0147","mandatory","BT-5421-LotsGroup","The BT-5421 Award Criterion Number Weight is mandatory at LotsGroup level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0148","mandatory","BT-5421-LotsGroup","The BT-5421 Award Criterion Number Weight is mandatory at LotsGroup level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0149","mandatory","BT-5421-LotsGroup","The BT-5421 Award Criterion Number Weight is mandatory at LotsGroup level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0150","mandatory","BT-5421-LotsGroup","The BT-5421 Award Criterion Number Weight is mandatory at LotsGroup level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0166","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0167","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0168","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0169","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0170","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0172","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0173","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0174","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0175","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Notice on the existence of a qualification system – sectoral directive.","15","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0176","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Contract notice – general directive, standard regime.","16","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0177","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Contract notice – sectoral directive, standard regime.","17","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0178","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Contract notice – defence directive, standard regime .","18","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0179","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Concession notice – concessions directive, standard regime.","19","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0181","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Contract notice – general directive, light regime.","20","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0182","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Contract notice – sectoral directive, light regime.","21","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0183","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Subcontract notice – defence directive.","22","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0184","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Design contest notice – general directive, design.","23","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0185","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Design contest notice – sectoral directive, design.","24","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0186","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0187","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0188","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0189","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0190","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0191","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0192","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0193","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0196","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0197","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0198","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0199","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-05421-0200","mandatory","BT-5421-Lot","The BT-5421 Award Criterion Number Weight is mandatory at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0116","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0117","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0118","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0119","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0120","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0122","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0123","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0124","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0126","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Contract notice – general directive, standard regime.","16","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0127","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Contract notice – sectoral directive, standard regime.","17","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0128","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Contract notice – defence directive, standard regime .","18","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0129","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Concession notice – concessions directive, standard regime.","19","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0131","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Contract notice – general directive, light regime.","20","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0132","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Contract notice – sectoral directive, light regime.","21","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0133","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Subcontract notice – defence directive.","22","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0134","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Design contest notice – general directive, design.","23","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0135","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Design contest notice – sectoral directive, design.","24","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0136","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0137","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0138","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0139","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0140","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0141","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0142","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0143","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0146","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0147","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0148","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0149","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0150","mandatory","BT-5422-LotsGroup","The BT-5422 Award Criterion Number Fixed is mandatory at LotsGroup level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0166","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0167","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0168","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0169","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0170","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0172","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0173","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0174","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0175","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Notice on the existence of a qualification system – sectoral directive.","15","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0176","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Contract notice – general directive, standard regime.","16","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0177","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Contract notice – sectoral directive, standard regime.","17","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0178","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Contract notice – defence directive, standard regime .","18","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0179","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Concession notice – concessions directive, standard regime.","19","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0181","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Contract notice – general directive, light regime.","20","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0182","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Contract notice – sectoral directive, light regime.","21","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0183","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Subcontract notice – defence directive.","22","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0184","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Design contest notice – general directive, design.","23","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0185","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Design contest notice – sectoral directive, design.","24","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0186","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0187","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0188","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0189","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0190","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0191","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0192","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0193","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0196","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0197","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0198","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0199","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-05422-0200","mandatory","BT-5422-Lot","The BT-5422 Award Criterion Number Fixed is mandatory at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0116","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0117","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0118","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0119","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0120","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0122","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0123","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0124","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0126","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Contract notice – general directive, standard regime.","16","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0127","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Contract notice – sectoral directive, standard regime.","17","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0128","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Contract notice – defence directive, standard regime .","18","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0129","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Concession notice – concessions directive, standard regime.","19","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0131","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Contract notice – general directive, light regime.","20","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0132","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Contract notice – sectoral directive, light regime.","21","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0133","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Subcontract notice – defence directive.","22","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0134","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Design contest notice – general directive, design.","23","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0135","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Design contest notice – sectoral directive, design.","24","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0136","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0137","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0138","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0139","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0140","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0141","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0142","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-05423-0143","mandatory","BT-5423-LotsGroup","The BT-5423 Award Criterion Number Threshold is mandatory at LotsGroup level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","4"
